F1,F2,F3,B1,B2,B3,max_formant,smooth_error,time,rel_time,prop_time,id,label,file_name,group,speaker_num,point_heuristic,optimized,word,stress,dur,pre_word,fol_word,pre_seg,fol_seg,abs_pre_seg,abs_fol_seg,context
650.162120701109,1979.5869938159797,2872.525943211659,3.569025643543855,3.5933882322424324,4.104888557492341,6230.769230769231,0.0001731116777454,3.912375,0.037,0.3245614035087719,0-0-10-1,AA,utterance_000004,group_0,1,fave,4,ҫапнӑ,,0.0900000000000003,ҫырса,<eps>,ɕ,P,ɕ,P,internal
466.4403902679835,1095.0939324679134,3132.0677293388026,2.119135193673185,3.7761387414012058,3.585092017811353,6230.769230769231,1.04353374724e-05,0.597375,0.027,0.3214285714285714,0-0-2-1,UW,utterance_000004,group_0,1,fave,4,кунах,,0.06,ҫав,хулари,K,N,K,N,internal
412.8176319696541,866.1526597861789,1637.4440920201107,3.304298057357232,4.28019732047284,4.414900764592845,4256.410256410256,0.0031348440514895,0.979375,0.031,0.3297872340425531,0-0-3-1,UW,utterance_000004,group_0,1,fave,4,хулари,,0.07,кунах,<unk>,χ,l,χ,l,internal
410.856969913715,1743.7955763084112,2782.579320674206,3.578585401708648,3.906162833564741,3.504789972532566,5692.307692307692,0.0003882531374937,1.959375,0.031,0.3297872340425531,0-0-6-1,UW,utterance_000004,group_0,1,fave,4,юписем,,0.07,<eps>,ҫумне,Y,P,Y,P,internal
351.77951229269155,1792.7737288888186,2350.981540430964,2.8428234166709085,3.3956135745351785,4.620610828326372,4256.410256410256,0.0006449525443934,2.489375,0.031,0.3297872340425531,0-0-7-1,UW,utterance_000004,group_0,1,fave,4,ҫумне,,0.0699999999999998,юписем,пӗлтерӳсем,ɕ,M,ɕ,M,internal
476.2445307603542,2540.534661868134,3210.449998644559,3.2508900343802374,3.2408118403799717,3.654400655105349,6410.25641025641,0.0001770986816053,1.246375,0.045,0.335820895522388,0-0-3-5,IY,utterance_000004,group_0,1,fave,4,хулари,,0.1100000000000001,кунах,<unk>,R,#,R,spn,final
343.8223979270919,2468.523357914463,2836.656332500017,2.973142747147211,2.973648690932857,3.43553330566632,6230.769230769231,7.65916096636e-05,2.071375,0.035,0.3365384615384615,0-0-6-3,IY,utterance_000004,group_0,1,fave,4,юписем,,0.08,<eps>,ҫумне,P,s,P,s,internal
455.967004320348,2335.39043229161,3169.4937683996664,2.2533549509269,3.438775217205836,3.3320916730401877,6410.25641025641,4.9674187375e-05,2.232375,0.037,0.3245614035087719,0-0-6-5,EY,utterance_000004,group_0,1,fave,4,юписем,,0.0899999999999998,<eps>,ҫумне,s,M,s,M,internal
438.29966911261937,2715.212396335418,3283.2581401065977,2.582042217262414,3.1947605891641544,3.628156912757528,6230.769230769231,7.99920885763e-05,2.701375,0.035,0.3365384615384615,0-0-7-4,EY,utterance_000004,group_0,1,fave,4,ҫумне,,0.08,юписем,пӗлтерӳсем,N,#,N,P,final
456.7337233818549,2445.1374573732346,3162.3765252226785,2.674999002032388,3.213482874319953,3.5026779292876307,6410.25641025641,4.12082361863e-05,3.052375,0.037,0.3245614035087719,0-0-8-4,EY,utterance_000004,group_0,1,fave,4,пӗлтерӳсем,,0.0899999999999998,ҫумне,ҫырса,t,R,t,R,internal
416.85776127671977,2231.9769648948054,3125.291487412275,2.707044495122477,3.270487642900909,3.657031038665622,6230.769230769231,2.53012313884e-05,3.349375,0.031,0.3297872340425531,0-0-8-8,EY,utterance_000004,group_0,1,fave,4,пӗлтерӳсем,,0.0700000000000002,ҫумне,ҫырса,s,M,s,M,internal
513.3716935866648,1834.751493620695,3032.4472724239745,4.111830009173758,3.137495497469072,4.5811032118173065,8384.615384615383,2.3399823949282307e-06,2.906375,0.025,0.3378378378378378,0-0-8-1,EH,utterance_000004,group_0,1,fave,4,пӗлтерӳсем,,0.0500000000000002,ҫумне,ҫырса,P,l,P,l,internal
425.7547303096897,1949.094206871166,2676.490710297677,2.436538985000036,3.4587351952361285,3.642119820050706,5333.333333333333,0.0001018775425787,3.172375,0.037,0.3245614035087719,0-0-8-6,UX,utterance_000004,group_0,1,fave,4,пӗлтерӳсем,,0.0899999999999998,ҫумне,ҫырса,R,s,R,s,internal
849.7631775394027,1689.3623659848347,2877.9177778176145,4.2894255439729125,3.958927970380358,4.194239297737376,6410.25641025641,0.0099572914911242,4.206375,0.105,0.3343949044585987,0-0-10-4,AH,utterance_000004,group_0,1,fave,4,ҫапнӑ,,0.29,ҫырса,<eps>,N,#,N,SIL,final
369.9336184607546,998.1402687725777,1529.5779053252372,3.329066231664108,2.383769721621569,4.020679011405581,3000.0,0.0051047004996022,0.05275,0.065,0.3350515463917525,0-0-0-0,SIL,utterance_000005,group_0,1,fave,5,<eps>,,0.17,#,сан,#,#,SIL,s,coextensive
294.54354006482424,999.9848195711736,1599.0888357215777,3.6446786203260673,2.254383096205519,4.0254147489560985,3358.974358974359,0.002806246689227,2.451375,0.0349999999999999,0.3365384615384615,0-0-7-0,SIL,utterance_000005,group_0,1,fave,5,<eps>,,0.08,кулса,#,#,#,AA,,coextensive
732.5075854457666,1706.4227855555328,3136.3500430731588,3.701976887145574,3.381936798188161,4.1764724857139415,7666.666666666666,9.19816032938e-05,0.291375,0.0349999999999999,0.3365384615384614,0-0-1-1,AA,utterance_000005,group_0,1,fave,5,сан,,0.0799999999999999,<eps>,валли,s,N,s,N,internal
730.7550635176774,1703.5266910482826,2725.5428351807163,3.339750251580435,3.638688347875517,3.569082824402428,6230.769230769231,0.0002364576007662,0.484375,0.041,0.3306451612903226,0-0-2-1,AA,utterance_000005,group_0,1,fave,5,валли,,0.0999999999999999,сан,хӑварнӑ,V,lː,V,lː,internal
732.2348242193718,1386.2588280434206,2784.501570925902,3.263537540001652,3.562878269771627,3.711635441318931,6410.25641025641,0.0001149095904527,0.912375,0.037,0.3245614035087719,0-0-3-3,AA,utterance_000005,group_0,1,fave,5,хӑварнӑ,,0.0899999999999999,валли,терӗ,V,R,V,R,internal
782.1154299898758,1562.4870121632428,3101.050133679508,3.513866583885799,3.379223532481832,3.856521287898153,6230.769230769231,2.26985539433e-05,1.6193750000000002,0.031,0.3297872340425531,0-0-5-1,AA,utterance_000005,group_0,1,fave,5,лавҫӑ,,0.0699999999999998,терӗ,кулса,l,V,l,V,internal
846.5697399965228,1643.886741026103,3030.8667069547123,3.998300748321365,3.982441560503536,4.39575561667752,7307.692307692308,0.0069453139986071,2.221375,0.095,0.334507042253521,0-0-6-4,AA,utterance_000005,group_0,1,fave,5,кулса,,0.2599999999999998,лавҫӑ,<eps>,s,#,s,SIL,final
417.7131374033613,446.9022278794786,1820.60844714916,3.697226156939095,2.908686717257409,3.992096953306214,3179.48717948718,0.0005525554801787,0.651375,0.035,0.3365384615384615,0-0-2-3,IY,utterance_000005,group_0,1,fave,5,валли,,0.0799999999999999,сан,хӑварнӑ,lː,#,lː,χ,final
440.688475341405,1752.08335028831,3363.9741854371164,4.0449115350479214,3.354040223935676,3.957750089562447,7307.692307692308,0.0002898695870617,1.1093750000000002,0.031,0.3297872340425531,0-0-3-6,AH,utterance_000005,group_0,1,fave,5,хӑварнӑ,,0.0699999999999998,валли,терӗ,N,#,N,t,final
472.5673021933398,2458.3894257536026,3101.5665586160585,3.0743511371463565,3.2832909479546037,3.503252297390517,6410.25641025641,7.03231610348e-05,1.284375,0.041,0.3306451612903227,0-0-4-1,EY,utterance_000005,group_0,1,fave,5,терӗ,,0.1,хӑварнӑ,лавҫӑ,t,R,t,R,internal
